
30,30,0,[159;37;13;89],[170;37;13;89],[40;76;-1;-1],[102;102;97;102],RIGHT,[LEFT;RIGHT;RIGHT;LEFT],[0;0;0;0],[0;0;0;0],1690,2,121,,30,LEFT,,30,60
31,31,0,[166;37;37;87],[166;37;59;87],[52;64;-1;-1],[102;102;97;102],RIGHT,[LEFT;DOWN;RIGHT;LEFT],[0;0;0;0],[0;0;0;0],1720,2,118,,31,LEFT,,31,100
32,32,0,[154;37;35;89],[154;37;35;89],[64;52;-1;-1],[102;102;102;97],RIGHT,[LEFT;DOWN;RIGHT;DOWN],[0;0;0;0],[0;0;0;0],1750,2,115,,32,DOWN,,32,70
33,33,0,[110;13;35;89],[110;13;35;89],[92;56;-1;-1],[102;102;102;97],RIGHT,[LEFT;DOWN;RIGHT;LEFT],[0;0;0;0],[0;0;0;0],1820,2,108,,33,DOWN,,33,0
34,34,0,[86;13;35;89],[86;13;69;89],[93;68;-1;-1],[102;102;102;97],DOWN,[UP;RIGHT;DOWN;LEFT],[0;0;0;0],[0;0;0;0],1820,2,108,,34,UP,,34,0
35,35,0,[62;13;35;78],[62;13;107;78],[105;80;-1;-1],[102;102;102;97],DOWN,[RIGHT;DOWN;LEFT;DOWN],[0;0;0;0],[0;0;0;0],1820,2,108,,35,RIGHT,,35,0
36,36,0,[58;13;85;78],[58;13;85;78],[93;68;-1;-1],[102;102;102;97],RIGHT,[DOWN;UP;UP;RIGHT],[0;0;0;0],[0;0;0;0],1820,2,108,,36,RIGHT,,36,10
37,37,0,[78;63;78;78],[137;63;78;78],[68;93;-1;-1],[102;102;97;102],RIGHT,[UP;UP;LEFT;RIGHT],[0;0;0;0],[0;0;0;0],1820,2,108,,37,UP,,37,10
38,38,0,[78;63;50;79],[102;63;50;103],[44;69;-1;-1],[102;102;97;102],UP,[LEFT;UP;DOWN;RIGHT],[0;0;0;0],[0;0;0;0],1830,2,107,,38,RIGHT,,38,0
39,39,0,[89;94;18;115],[89;94;18;115],[68;93;-1;-1],[102;102;97;102],RIGHT,[LEFT;LEFT;RIGHT;DOWN],[0;0;0;0],[0;0;0;0],1830,2,107,,39,DOWN,,39,0
40,40,0,[65;94;42;115],[65;118;114;115],[80;105;-1;-1],[102;102;97;102],DOWN,[LEFT;DOWN;UP;DOWN],[0;0;0;0],[0;0;0;0],1830,2,107,,40,RIGHT,,40,0
41,41,0,[17;70;90;86],[17;70;90;86],[104;116;-1;-1],[102;102;102;102],RIGHT,[UP;LEFT;RIGHT;LEFT],[0;0;0;0],[0;0;0;0],1830,2,107,,41,LEFT,,41,0
42,42,0,[7;46;86;86],[7;46;86;86],[116;104;-1;-1],[102;102;102;102],RIGHT,[RIGHT;DOWN;RIGHT;LEFT],[0;0;0;0],[0;0;0;0],1830,2,107,,42,RIGHT,,42,0
43,43,0,[7;26;66;130],[7;26;66;134],[105;80;-1;-1],[102;102;102;97],UP,[UP;LEFT;RIGHT;LEFT],[0;0;0;0],[0;0;0;0],1830,2,107,,43,DOWN,,43,10
44,44,0,[7;26;66;130],[7;26;66;147],[93;68;-1;-1],[102;97;102;97],UP,[LEFT;LEFT;UP;UP],[0;0;0;0],[0;0;0;0],1830,2,107,,44,RIGHT,,44,40
45,45,0,[55;59;54;106],[78;59;54;106],[69;44;-1;-1],[97;97;102;97],RIGHT,[LEFT;LEFT;LEFT;UP],[0;0;0;0],[0;0;0;0],1840,2,106,,45,UP,,45,70
46,46,0,[68;35;30;106],[68;35;30;123],[57;32;-1;-1],[97;97;102;97],UP,[UP;UP;DOWN;RIGHT],[0;0;0;0],[0;0;0;0],1870,2,103,,46,UP,,46,210
47,47,0,[65;47;26;106],[65;94;26;130],[73;16;-1;-1],[97;97;102;102],UP,[RIGHT;UP;LEFT;RIGHT],[0;0;0;0],[0;0;0;0],1910,2,99,,47,DOWN,,47,190
48,48,0,[57;62;38;122],[57;62;38;122],[85;-1;-1;-1],[97;97;97;97],DOWN,[LEFT;UP;DOWN;LEFT],[163;163;163;163],[0;0;0;0],2080,2,87,,48,RIGHT,,48,20
49,49,0,[75;77;56;116],[90;77;96;116],[73;-1;-1;-1],[97;97;97;97],RIGHT,[LEFT;UP;DOWN;LEFT],[151;151;151;151],[0;0;0;0],2100,2,85,,49,RIGHT,,49,60
50,50,0,[63;87;70;130],[63;87;70;130],[85;-1;-1;-1],[97;97;97;97],DOWN,[UP;DOWN;LEFT;LEFT],[99;99;99;99],[0;0;0;0],2100,2,85,,50,UP,,50,60
51,51,0,[53;80;72;116],[53;80;72;116],[92;-1;-1;-1],[97;97;97;97],LEFT,[RIGHT;RIGHT;UP;DOWN],[71;71;71;71],[0;0;0;0],2160,2,79,,51,RIGHT,,51,30
